5.99988971047	6.00909485501	0.0	8.93617021277
5.99973174319	6.01418407944	0.0	8.93617021277
5.99924192375	6.023843684	0.0	8.93617021277
5.99885819898	6.02926207923	6.03977640998	6.61805287477
5.99822170851	6.03651740647	6.39316758291	6.29678817211
5.99720282407	6.04579730272	6.2677449491	6.2677449491
5.99641117453	6.05187305779	6.09240397799	6.22202959454
5.99495825134	6.06147945019	6.12140109938	6.25164367596
5.99378440407	6.068258936	6.12140109938	6.25164367596
5.99203817508	6.07724899208	6.08991735488	6.18709688714
5.99082029047	6.08294284453	6.08991735488	6.18709688714
5.98933686918	6.08938815198	6.11743891049	6.2150576165
5.98746395762	6.09691341372	6.11743891049	6.2150576165
5.98495014029	6.10617550865	6.08991735488	6.21949006456
5.98323619592	6.11205038593	6.08991735488	6.18709688714
5.97965579165	6.1234191571	6.05751645434	6.15417895096
5.97783320019	6.12881921216	6.05751645434	6.15417895096
5.97418154388	6.13900424472	6.05152994386	6.18097443463
5.97173313067	6.14543112976	6.05152994386	6.14861331194
5.96923131729	6.15171467478	6.05152994386	6.14861331194
5.96450655794	6.16291514669	6.07739660073	6.17489494192
5.95964221567	6.17368517878	6.07739660073	6.17489494192
5.95529732693	6.18276243936	6.04204615775	6.10666697227
5.95294772478	6.18748556379	6.04204615775	6.10666697227
5.94964049217	6.19393588083	6.07023975234	6.16814684512
5.94704920345	6.19884129535	6.00973575049	6.10666697227
5.94400849409	6.20444483092	6.06240662872	6.1607159254
5.93907488617	6.21321783117	6.06240662872	6.1607159254
5.9361744062	6.21820767332	6.06240662872	6.1607159254
5.92962638771	6.22906479735	6.02513885095	6.12284380529
5.92657169359	6.23395351578	6.02513885095	6.12284380529
5.91910082331	6.24549000025	6.04835031787	6.11373788888
5.91226905788	6.25557222404	6.01565653237	6.11373788888
5.90738600718	6.26253458846	6.01565653237	6.11373788888
5.90128510317	6.27097441428	6.03828874401	6.10392231732
5.89722646879	6.27644167284	6.03828874401	6.10392231732
5.89198581516	6.28333980857	5.99822857308	6.06342670974
5.88661605947	6.2902317359	5.96562950475	6.06342670974
5.88186289567	6.29619344149	5.96562950475	6.03082764141
